test_name,file,line,rule_id,cwe,severity,message,tool
BenchmarkTest02569,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02569.java,78,java.lang.security.httpservlet-path-traversal.httpservlet-path-traversal,CWE-22,error,"Detected a potential path traversal. A malicious actor could control the location of this file, to include going backwards in the directory with '../'. To address this, ensure that user-controlled variables in file paths are sanitized. You may also consider using a utility method such as org.apache.commons.io.FilenameUtils.getName(...) to only retrieve the file name from the path.",semgrep
BenchmarkTest02569,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02569.java,91,java.lang.security.httpservlet-path-traversal.httpservlet-path-traversal,CWE-22,error,"Detected a potential path traversal. A malicious actor could control the location of this file, to include going backwards in the directory with '../'. To address this, ensure that user-controlled variables in file paths are sanitized. You may also consider using a utility method such as org.apache.commons.io.FilenameUtils.getName(...) to only retrieve the file name from the path.",semgrep
BenchmarkTest02571,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02571.java,86,java.lang.security.audit.tainted-ldapi-from-http-request.tainted-ldapi-from-http-request,CWE-90,warning,"Detected input from a HTTPServletRequest going into an LDAP query. This could lead to LDAP injection if the input is not properly sanitized, which could result in attackers modifying objects in the LDAP tree structure. Ensure data passed to an LDAP query is not controllable or properly sanitize the data.",semgrep
BenchmarkTest02572,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02572.java,85,java.lang.security.audit.tainted-ldapi-from-http-request.tainted-ldapi-from-http-request,CWE-90,warning,"Detected input from a HTTPServletRequest going into an LDAP query. This could lead to LDAP injection if the input is not properly sanitized, which could result in attackers modifying objects in the LDAP tree structure. Ensure data passed to an LDAP query is not controllable or properly sanitize the data.",semgrep
BenchmarkTest02573,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02573.java,73,java.lang.security.audit.crypto.use-of-sha1.use-of-sha1,CWE-328,warning,"Detected SHA1 hash algorithm which is considered insecure. SHA1 is not collision resistant and is therefore not suitable as a cryptographic signature. Instead, use PBKDF2 for password hashing or SHA256 or SHA512 for other hash function applications.",semgrep
BenchmarkTest02574,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02574.java,73,java.lang.security.audit.crypto.use-of-sha1.use-of-sha1,CWE-328,warning,"Detected SHA1 hash algorithm which is considered insecure. SHA1 is not collision resistant and is therefore not suitable as a cryptographic signature. Instead, use PBKDF2 for password hashing or SHA256 or SHA512 for other hash function applications.",semgrep
BenchmarkTest02575,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02575.java,73,java.lang.security.audit.crypto.use-of-md5.use-of-md5,CWE-328,warning,Detected MD5 hash algorithm which is considered insecure. MD5 is not collision resistant and is therefore not suitable as a cryptographic signature. Use HMAC instead.,semgrep
BenchmarkTest02578,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02578.java,74,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer,CWE-79,warning,"Detected a request with potential user-input going into a OutputStream or Writer object. This bypasses any view or template environments, including HTML escaping, which may expose this application to cross-site scripting (XSS) vulnerabilities. Consider using a view technology such as JavaServer Faces (JSFs) which automatically escapes HTML views.",semgrep
BenchmarkTest02579,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02579.java,74,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer,CWE-79,warning,"Detected a request with potential user-input going into a OutputStream or Writer object. This bypasses any view or template environments, including HTML escaping, which may expose this application to cross-site scripting (XSS) vulnerabilities. Consider using a view technology such as JavaServer Faces (JSFs) which automatically escapes HTML views.",semgrep
BenchmarkTest02580,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02580.java,74,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer,CWE-79,warning,"Detected a request with potential user-input going into a OutputStream or Writer object. This bypasses any view or template environments, including HTML escaping, which may expose this application to cross-site scripting (XSS) vulnerabilities. Consider using a view technology such as JavaServer Faces (JSFs) which automatically escapes HTML views.",semgrep
BenchmarkTest02581,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02581.java,74,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer,CWE-79,warning,"Detected a request with potential user-input going into a OutputStream or Writer object. This bypasses any view or template environments, including HTML escaping, which may expose this application to cross-site scripting (XSS) vulnerabilities. Consider using a view technology such as JavaServer Faces (JSFs) which automatically escapes HTML views.",semgrep
BenchmarkTest02582,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02582.java,73,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer,CWE-79,warning,"Detected a request with potential user-input going into a OutputStream or Writer object. This bypasses any view or template environments, including HTML escaping, which may expose this application to cross-site scripting (XSS) vulnerabilities. Consider using a view technology such as JavaServer Faces (JSFs) which automatically escapes HTML views.",semgrep
BenchmarkTest02583,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02583.java,73,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer,CWE-79,warning,"Detected a request with potential user-input going into a OutputStream or Writer object. This bypasses any view or template environments, including HTML escaping, which may expose this application to cross-site scripting (XSS) vulnerabilities. Consider using a view technology such as JavaServer Faces (JSFs) which automatically escapes HTML views.",semgrep
BenchmarkTest02584,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02584.java,73,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer,CWE-79,warning,"Detected a request with potential user-input going into a OutputStream or Writer object. This bypasses any view or template environments, including HTML escaping, which may expose this application to cross-site scripting (XSS) vulnerabilities. Consider using a view technology such as JavaServer Faces (JSFs) which automatically escapes HTML views.",semgrep
BenchmarkTest02585,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02585.java,73,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer,CWE-79,warning,"Detected a request with potential user-input going into a OutputStream or Writer object. This bypasses any view or template environments, including HTML escaping, which may expose this application to cross-site scripting (XSS) vulnerabilities. Consider using a view technology such as JavaServer Faces (JSFs) which automatically escapes HTML views.",semgrep
BenchmarkTest02586,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02586.java,73,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer,CWE-79,warning,"Detected a request with potential user-input going into a OutputStream or Writer object. This bypasses any view or template environments, including HTML escaping, which may expose this application to cross-site scripting (XSS) vulnerabilities. Consider using a view technology such as JavaServer Faces (JSFs) which automatically escapes HTML views.",semgrep
BenchmarkTest02587,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02587.java,74,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer,CWE-79,warning,"Detected a request with potential user-input going into a OutputStream or Writer object. This bypasses any view or template environments, including HTML escaping, which may expose this application to cross-site scripting (XSS) vulnerabilities. Consider using a view technology such as JavaServer Faces (JSFs) which automatically escapes HTML views.",semgrep
BenchmarkTest02588,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02588.java,74,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer,CWE-79,warning,"Detected a request with potential user-input going into a OutputStream or Writer object. This bypasses any view or template environments, including HTML escaping, which may expose this application to cross-site scripting (XSS) vulnerabilities. Consider using a view technology such as JavaServer Faces (JSFs) which automatically escapes HTML views.",semgrep
BenchmarkTest02589,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02589.java,74,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer,CWE-79,warning,"Detected a request with potential user-input going into a OutputStream or Writer object. This bypasses any view or template environments, including HTML escaping, which may expose this application to cross-site scripting (XSS) vulnerabilities. Consider using a view technology such as JavaServer Faces (JSFs) which automatically escapes HTML views.",semgrep
BenchmarkTest02590,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02590.java,74,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer,CWE-79,warning,"Detected a request with potential user-input going into a OutputStream or Writer object. This bypasses any view or template environments, including HTML escaping, which may expose this application to cross-site scripting (XSS) vulnerabilities. Consider using a view technology such as JavaServer Faces (JSFs) which automatically escapes HTML views.",semgrep
BenchmarkTest02591,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02591.java,74,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer,CWE-79,warning,"Detected a request with potential user-input going into a OutputStream or Writer object. This bypasses any view or template environments, including HTML escaping, which may expose this application to cross-site scripting (XSS) vulnerabilities. Consider using a view technology such as JavaServer Faces (JSFs) which automatically escapes HTML views.",semgrep
BenchmarkTest02592,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02592.java,74,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer,CWE-79,warning,"Detected a request with potential user-input going into a OutputStream or Writer object. This bypasses any view or template environments, including HTML escaping, which may expose this application to cross-site scripting (XSS) vulnerabilities. Consider using a view technology such as JavaServer Faces (JSFs) which automatically escapes HTML views.",semgrep
BenchmarkTest02593,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02593.java,74,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer,CWE-79,warning,"Detected a request with potential user-input going into a OutputStream or Writer object. This bypasses any view or template environments, including HTML escaping, which may expose this application to cross-site scripting (XSS) vulnerabilities. Consider using a view technology such as JavaServer Faces (JSFs) which automatically escapes HTML views.",semgrep
BenchmarkTest02594,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02594.java,73,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer,CWE-79,warning,"Detected a request with potential user-input going into a OutputStream or Writer object. This bypasses any view or template environments, including HTML escaping, which may expose this application to cross-site scripting (XSS) vulnerabilities. Consider using a view technology such as JavaServer Faces (JSFs) which automatically escapes HTML views.",semgrep
BenchmarkTest02595,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02595.java,73,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer,CWE-79,warning,"Detected a request with potential user-input going into a OutputStream or Writer object. This bypasses any view or template environments, including HTML escaping, which may expose this application to cross-site scripting (XSS) vulnerabilities. Consider using a view technology such as JavaServer Faces (JSFs) which automatically escapes HTML views.",semgrep
BenchmarkTest02596,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02596.java,73,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer,CWE-79,warning,"Detected a request with potential user-input going into a OutputStream or Writer object. This bypasses any view or template environments, including HTML escaping, which may expose this application to cross-site scripting (XSS) vulnerabilities. Consider using a view technology such as JavaServer Faces (JSFs) which automatically escapes HTML views.",semgrep
BenchmarkTest02597,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02597.java,73,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer,CWE-79,warning,"Detected a request with potential user-input going into a OutputStream or Writer object. This bypasses any view or template environments, including HTML escaping, which may expose this application to cross-site scripting (XSS) vulnerabilities. Consider using a view technology such as JavaServer Faces (JSFs) which automatically escapes HTML views.",semgrep
BenchmarkTest02598,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02598.java,73,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer,CWE-79,warning,"Detected a request with potential user-input going into a OutputStream or Writer object. This bypasses any view or template environments, including HTML escaping, which may expose this application to cross-site scripting (XSS) vulnerabilities. Consider using a view technology such as JavaServer Faces (JSFs) which automatically escapes HTML views.",semgrep
BenchmarkTest02599,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02599.java,73,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer,CWE-79,warning,"Detected a request with potential user-input going into a OutputStream or Writer object. This bypasses any view or template environments, including HTML escaping, which may expose this application to cross-site scripting (XSS) vulnerabilities. Consider using a view technology such as JavaServer Faces (JSFs) which automatically escapes HTML views.",semgrep
BenchmarkTest02600,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02600.java,76,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer,CWE-79,warning,"Detected a request with potential user-input going into a OutputStream or Writer object. This bypasses any view or template environments, including HTML escaping, which may expose this application to cross-site scripting (XSS) vulnerabilities. Consider using a view technology such as JavaServer Faces (JSFs) which automatically escapes HTML views.",semgrep
BenchmarkTest02601,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02601.java,76,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer,CWE-79,warning,"Detected a request with potential user-input going into a OutputStream or Writer object. This bypasses any view or template environments, including HTML escaping, which may expose this application to cross-site scripting (XSS) vulnerabilities. Consider using a view technology such as JavaServer Faces (JSFs) which automatically escapes HTML views.",semgrep
BenchmarkTest02602,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02602.java,73,java.lang.security.audit.crypto.weak-random.weak-random,CWE-330,warning,"Detected use of the functions `Math.random()` or `java.util.Random()`. These are both not cryptographically strong random number generators (RNGs). If you are using these RNGs to create passwords or secret tokens, use `java.security.SecureRandom` instead.",semgrep
BenchmarkTest02603,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02603.java,73,java.lang.security.audit.crypto.weak-random.weak-random,CWE-330,warning,"Detected use of the functions `Math.random()` or `java.util.Random()`. These are both not cryptographically strong random number generators (RNGs). If you are using these RNGs to create passwords or secret tokens, use `java.security.SecureRandom` instead.",semgrep
BenchmarkTest02604,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02604.java,72,java.lang.security.audit.crypto.weak-random.weak-random,CWE-330,warning,"Detected use of the functions `Math.random()` or `java.util.Random()`. These are both not cryptographically strong random number generators (RNGs). If you are using these RNGs to create passwords or secret tokens, use `java.security.SecureRandom` instead.",semgrep
BenchmarkTest02605,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02605.java,72,java.lang.security.audit.crypto.weak-random.weak-random,CWE-330,warning,"Detected use of the functions `Math.random()` or `java.util.Random()`. These are both not cryptographically strong random number generators (RNGs). If you are using these RNGs to create passwords or secret tokens, use `java.security.SecureRandom` instead.",semgrep
BenchmarkTest02606,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02606.java,72,java.lang.security.audit.crypto.weak-random.weak-random,CWE-330,warning,"Detected use of the functions `Math.random()` or `java.util.Random()`. These are both not cryptographically strong random number generators (RNGs). If you are using these RNGs to create passwords or secret tokens, use `java.security.SecureRandom` instead.",semgrep
BenchmarkTest02608,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02608.java,73,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer,CWE-79,warning,"Detected a request with potential user-input going into a OutputStream or Writer object. This bypasses any view or template environments, including HTML escaping, which may expose this application to cross-site scripting (XSS) vulnerabilities. Consider using a view technology such as JavaServer Faces (JSFs) which automatically escapes HTML views.",semgrep
BenchmarkTest02609,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02609.java,73,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer,CWE-79,warning,"Detected a request with potential user-input going into a OutputStream or Writer object. This bypasses any view or template environments, including HTML escaping, which may expose this application to cross-site scripting (XSS) vulnerabilities. Consider using a view technology such as JavaServer Faces (JSFs) which automatically escapes HTML views.",semgrep
BenchmarkTest02610,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02610.java,95,java.lang.security.audit.tainted-cmd-from-http-request.tainted-cmd-from-http-request,CWE-78,error,"Detected input from a HTTPServletRequest going into a 'ProcessBuilder' or 'exec' command. This could lead to command injection if variables passed into the exec commands are not properly sanitized. Instead, avoid using these OS commands with user-supplied input, or, if you must use these commands, use a whitelist of specific values.",semgrep
BenchmarkTest02611,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02611.java,95,java.lang.security.audit.tainted-cmd-from-http-request.tainted-cmd-from-http-request,CWE-78,error,"Detected input from a HTTPServletRequest going into a 'ProcessBuilder' or 'exec' command. This could lead to command injection if variables passed into the exec commands are not properly sanitized. Instead, avoid using these OS commands with user-supplied input, or, if you must use these commands, use a whitelist of specific values.",semgrep
BenchmarkTest02612,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02612.java,81,java.lang.security.audit.tainted-cmd-from-http-request.tainted-cmd-from-http-request,CWE-78,error,"Detected input from a HTTPServletRequest going into a 'ProcessBuilder' or 'exec' command. This could lead to command injection if variables passed into the exec commands are not properly sanitized. Instead, avoid using these OS commands with user-supplied input, or, if you must use these commands, use a whitelist of specific values.",semgrep
BenchmarkTest02613,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02613.java,78,java.lang.security.audit.tainted-cmd-from-http-request.tainted-cmd-from-http-request,CWE-78,error,"Detected input from a HTTPServletRequest going into a 'ProcessBuilder' or 'exec' command. This could lead to command injection if variables passed into the exec commands are not properly sanitized. Instead, avoid using these OS commands with user-supplied input, or, if you must use these commands, use a whitelist of specific values.",semgrep
BenchmarkTest02622,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02622.java,75,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer,CWE-79,warning,"Detected a request with potential user-input going into a OutputStream or Writer object. This bypasses any view or template environments, including HTML escaping, which may expose this application to cross-site scripting (XSS) vulnerabilities. Consider using a view technology such as JavaServer Faces (JSFs) which automatically escapes HTML views.",semgrep
BenchmarkTest02623,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02623.java,73,java.lang.security.audit.tainted-session-from-http-request.tainted-session-from-http-request,CWE-501,warning,"Detected input from a HTTPServletRequest going into a session command, like `setAttribute`. User input into such a command could lead to an attacker inputting malicious code into your session parameters, blurring the line between what's trusted and untrusted, and therefore leading to a trust boundary violation. This could lead to programmers trusting unvalidated data. Instead, thoroughly sanitize user input before passing it into such function calls.",semgrep
BenchmarkTest02623,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02623.java,75,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer,CWE-79,warning,"Detected a request with potential user-input going into a OutputStream or Writer object. This bypasses any view or template environments, including HTML escaping, which may expose this application to cross-site scripting (XSS) vulnerabilities. Consider using a view technology such as JavaServer Faces (JSFs) which automatically escapes HTML views.",semgrep
BenchmarkTest02624,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02624.java,73,java.lang.security.audit.tainted-session-from-http-request.tainted-session-from-http-request,CWE-501,warning,"Detected input from a HTTPServletRequest going into a session command, like `setAttribute`. User input into such a command could lead to an attacker inputting malicious code into your session parameters, blurring the line between what's trusted and untrusted, and therefore leading to a trust boundary violation. This could lead to programmers trusting unvalidated data. Instead, thoroughly sanitize user input before passing it into such function calls.",semgrep
BenchmarkTest02624,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02624.java,75,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer,CWE-79,warning,"Detected a request with potential user-input going into a OutputStream or Writer object. This bypasses any view or template environments, including HTML escaping, which may expose this application to cross-site scripting (XSS) vulnerabilities. Consider using a view technology such as JavaServer Faces (JSFs) which automatically escapes HTML views.",semgrep
BenchmarkTest02625,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02625.java,77,java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request,CWE-89,warning,Detected input from a HTTPServletRequest going into a SQL sink or statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use parameterized SQL queries or properly sanitize user input instead.,semgrep
BenchmarkTest02626,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02626.java,77,java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request,CWE-89,warning,Detected input from a HTTPServletRequest going into a SQL sink or statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use parameterized SQL queries or properly sanitize user input instead.,semgrep
BenchmarkTest02627,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02627.java,77,java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request,CWE-89,warning,Detected input from a HTTPServletRequest going into a SQL sink or statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use parameterized SQL queries or properly sanitize user input instead.,semgrep
BenchmarkTest02628,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02628.java,77,java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request,CWE-89,warning,Detected input from a HTTPServletRequest going into a SQL sink or statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use parameterized SQL queries or properly sanitize user input instead.,semgrep
BenchmarkTest02629,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02629.java,77,java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request,CWE-89,warning,Detected input from a HTTPServletRequest going into a SQL sink or statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use parameterized SQL queries or properly sanitize user input instead.,semgrep
BenchmarkTest02630,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02630.java,77,java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request,CWE-89,warning,Detected input from a HTTPServletRequest going into a SQL sink or statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use parameterized SQL queries or properly sanitize user input instead.,semgrep
BenchmarkTest02631,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02631.java,77,java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request,CWE-89,warning,Detected input from a HTTPServletRequest going into a SQL sink or statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use parameterized SQL queries or properly sanitize user input instead.,semgrep
BenchmarkTest02632,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02632.java,77,java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request,CWE-89,warning,Detected input from a HTTPServletRequest going into a SQL sink or statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use parameterized SQL queries or properly sanitize user input instead.,semgrep
BenchmarkTest02633,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02633.java,77,java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request,CWE-89,warning,Detected input from a HTTPServletRequest going into a SQL sink or statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use parameterized SQL queries or properly sanitize user input instead.,semgrep
BenchmarkTest02634,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02634.java,77,java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request,CWE-89,warning,Detected input from a HTTPServletRequest going into a SQL sink or statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use parameterized SQL queries or properly sanitize user input instead.,semgrep
BenchmarkTest02635,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02635.java,77,java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request,CWE-89,warning,Detected input from a HTTPServletRequest going into a SQL sink or statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use parameterized SQL queries or properly sanitize user input instead.,semgrep
BenchmarkTest02636,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02636.java,77,java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request,CWE-89,warning,Detected input from a HTTPServletRequest going into a SQL sink or statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use parameterized SQL queries or properly sanitize user input instead.,semgrep
BenchmarkTest02637,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02637.java,77,java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request,CWE-89,warning,Detected input from a HTTPServletRequest going into a SQL sink or statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use parameterized SQL queries or properly sanitize user input instead.,semgrep
BenchmarkTest02638,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02638.java,75,java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request,CWE-89,warning,Detected input from a HTTPServletRequest going into a SQL sink or statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use parameterized SQL queries or properly sanitize user input instead.,semgrep
BenchmarkTest02639,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02639.java,75,java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request,CWE-89,warning,Detected input from a HTTPServletRequest going into a SQL sink or statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use parameterized SQL queries or properly sanitize user input instead.,semgrep
BenchmarkTest02640,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02640.java,75,java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request,CWE-89,warning,Detected input from a HTTPServletRequest going into a SQL sink or statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use parameterized SQL queries or properly sanitize user input instead.,semgrep
BenchmarkTest02641,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02641.java,74,java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request,CWE-89,warning,Detected input from a HTTPServletRequest going into a SQL sink or statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use parameterized SQL queries or properly sanitize user input instead.,semgrep
BenchmarkTest02642,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02642.java,75,java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request,CWE-89,warning,Detected input from a HTTPServletRequest going into a SQL sink or statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use parameterized SQL queries or properly sanitize user input instead.,semgrep
BenchmarkTest02643,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02643.java,75,java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request,CWE-89,warning,Detected input from a HTTPServletRequest going into a SQL sink or statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use parameterized SQL queries or properly sanitize user input instead.,semgrep
BenchmarkTest02644,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02644.java,74,java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request,CWE-89,warning,Detected input from a HTTPServletRequest going into a SQL sink or statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use parameterized SQL queries or properly sanitize user input instead.,semgrep
BenchmarkTest02645,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02645.java,74,java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request,CWE-89,warning,Detected input from a HTTPServletRequest going into a SQL sink or statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use parameterized SQL queries or properly sanitize user input instead.,semgrep
BenchmarkTest02646,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02646.java,75,java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request,CWE-89,warning,Detected input from a HTTPServletRequest going into a SQL sink or statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use parameterized SQL queries or properly sanitize user input instead.,semgrep
