test_name,cwe,real_vulnerability,flagged_by_semgrep,outcome
BenchmarkTest01902,90,True,True,true_positive
BenchmarkTest01903,90,False,True,false_positive
BenchmarkTest01904,22,True,True,true_positive
BenchmarkTest01905,22,False,True,false_positive
BenchmarkTest01906,22,True,True,true_positive
BenchmarkTest01907,22,True,True,true_positive
BenchmarkTest01908,22,True,False,false_negative
BenchmarkTest01909,90,False,True,false_positive
BenchmarkTest01910,330,True,True,true_positive
BenchmarkTest01911,328,True,True,true_positive
BenchmarkTest01912,328,False,False,true_negative
BenchmarkTest01913,328,False,False,true_negative
BenchmarkTest01914,79,False,True,false_positive
BenchmarkTest01915,79,False,True,false_positive
BenchmarkTest01916,79,True,True,true_positive
BenchmarkTest01917,79,False,True,false_positive
BenchmarkTest01918,79,False,True,false_positive
BenchmarkTest01919,79,True,True,true_positive
BenchmarkTest01920,79,True,True,true_positive
BenchmarkTest01921,79,True,True,true_positive
BenchmarkTest01922,79,True,True,true_positive
BenchmarkTest01923,79,True,True,true_positive
BenchmarkTest01924,79,False,True,false_positive
BenchmarkTest01925,79,True,True,true_positive
BenchmarkTest01926,79,True,True,true_positive
BenchmarkTest01927,79,True,True,true_positive
BenchmarkTest01928,78,True,True,true_positive
BenchmarkTest01929,78,True,True,true_positive
BenchmarkTest01930,330,True,True,true_positive
BenchmarkTest01931,330,True,True,true_positive
BenchmarkTest01932,330,True,True,true_positive
BenchmarkTest01933,330,True,True,true_positive
BenchmarkTest01934,330,True,True,true_positive
BenchmarkTest01935,614,False,False,true_negative
BenchmarkTest01936,78,True,True,true_positive
BenchmarkTest01937,78,False,True,false_positive
BenchmarkTest01938,78,True,True,true_positive
BenchmarkTest01939,78,False,True,false_positive
BenchmarkTest01940,78,True,True,true_positive
BenchmarkTest01941,78,False,True,false_positive
BenchmarkTest01942,78,True,True,true_positive
BenchmarkTest01943,78,False,True,false_positive
BenchmarkTest01944,78,True,True,true_positive
BenchmarkTest01945,330,False,False,true_negative
BenchmarkTest01946,330,False,False,true_negative
BenchmarkTest01947,330,False,False,true_negative
BenchmarkTest01948,330,False,False,true_negative
BenchmarkTest01949,330,False,False,true_negative
BenchmarkTest01950,330,False,False,true_negative
BenchmarkTest01951,330,False,False,true_negative
BenchmarkTest01952,330,False,False,true_negative
BenchmarkTest01953,330,False,False,true_negative
BenchmarkTest01954,330,False,False,true_negative
BenchmarkTest01955,501,True,True,true_positive
BenchmarkTest01956,501,False,True,false_positive
BenchmarkTest01957,501,False,True,false_positive
BenchmarkTest01958,501,True,True,true_positive
BenchmarkTest01959,501,False,True,false_positive
BenchmarkTest01960,501,True,True,true_positive
BenchmarkTest01961,89,False,True,false_positive
BenchmarkTest01962,89,True,True,true_positive
BenchmarkTest01963,89,True,True,true_positive
BenchmarkTest01964,89,True,True,true_positive
BenchmarkTest01965,89,False,True,false_positive
BenchmarkTest01966,89,False,True,false_positive
BenchmarkTest01967,89,False,True,false_positive
BenchmarkTest01968,89,False,True,false_positive
BenchmarkTest01969,89,False,True,false_positive
BenchmarkTest01970,89,True,True,true_positive
BenchmarkTest01971,89,True,True,true_positive
BenchmarkTest01972,89,True,True,true_positive
BenchmarkTest01973,89,False,True,false_positive
BenchmarkTest01974,643,True,True,true_positive
BenchmarkTest01975,327,False,False,true_negative
BenchmarkTest01976,327,False,False,true_negative
BenchmarkTest01977,327,False,False,true_negative
BenchmarkTest01978,327,True,True,true_positive
BenchmarkTest01979,327,False,False,true_negative
BenchmarkTest01980,327,True,True,true_positive
BenchmarkTest01981,327,True,True,true_positive
BenchmarkTest01982,327,False,False,true_negative
BenchmarkTest01983,22,True,True,true_positive
BenchmarkTest01984,22,False,True,false_positive
BenchmarkTest01985,22,True,True,true_positive
BenchmarkTest01986,22,False,True,false_positive
BenchmarkTest01987,22,True,True,true_positive
BenchmarkTest01988,22,True,True,true_positive
BenchmarkTest01989,22,True,True,true_positive
BenchmarkTest01990,22,False,True,false_positive
BenchmarkTest01991,22,False,False,true_negative
BenchmarkTest01992,330,True,True,true_positive
BenchmarkTest01993,328,False,False,true_negative
BenchmarkTest01994,328,False,False,true_negative
BenchmarkTest01995,328,False,False,true_negative
BenchmarkTest01996,328,True,False,false_negative
BenchmarkTest01997,328,True,False,false_negative
BenchmarkTest01998,328,False,False,true_negative
BenchmarkTest01999,330,True,True,true_positive
BenchmarkTest02000,330,True,True,true_positive
BenchmarkTest02001,330,True,True,true_positive
BenchmarkTest02002,330,True,True,true_positive
BenchmarkTest02003,330,True,True,true_positive
BenchmarkTest02004,330,True,True,true_positive
BenchmarkTest02005,614,True,True,true_positive
BenchmarkTest02006,614,False,False,true_negative
BenchmarkTest02007,330,False,False,true_negative
BenchmarkTest02008,330,False,False,true_negative
BenchmarkTest02009,330,False,False,true_negative
BenchmarkTest02010,330,False,False,true_negative
BenchmarkTest02011,330,False,False,true_negative
BenchmarkTest02012,330,False,False,true_negative
BenchmarkTest02013,330,False,False,true_negative
BenchmarkTest02014,330,False,False,true_negative
BenchmarkTest02015,501,True,True,true_positive
BenchmarkTest02016,501,True,True,true_positive
BenchmarkTest02017,327,True,True,true_positive
BenchmarkTest02018,327,True,True,true_positive
BenchmarkTest02019,327,True,True,true_positive
BenchmarkTest02020,327,True,True,true_positive
BenchmarkTest02021,327,False,False,true_negative
BenchmarkTest02022,327,True,True,true_positive
BenchmarkTest02023,327,True,True,true_positive
BenchmarkTest02024,327,False,False,true_negative
BenchmarkTest02025,90,False,True,false_positive
BenchmarkTest02026,22,False,True,false_positive
BenchmarkTest02027,22,True,True,true_positive
BenchmarkTest02028,22,False,True,false_positive
BenchmarkTest02029,22,False,True,false_positive
BenchmarkTest02030,22,False,True,false_positive
BenchmarkTest02031,22,False,True,false_positive
BenchmarkTest02032,22,True,True,true_positive
BenchmarkTest02033,22,False,True,false_positive
BenchmarkTest02034,22,True,True,true_positive
BenchmarkTest02035,22,False,False,true_negative
BenchmarkTest02036,90,True,True,true_positive
BenchmarkTest02037,90,True,True,true_positive
BenchmarkTest02038,330,True,True,true_positive
BenchmarkTest02039,330,True,True,true_positive
BenchmarkTest02040,330,True,True,true_positive
BenchmarkTest02041,328,False,False,true_negative
BenchmarkTest02042,328,True,True,true_positive
BenchmarkTest02043,328,False,False,true_negative
BenchmarkTest02044,328,False,False,true_negative
BenchmarkTest02045,79,False,True,false_positive
BenchmarkTest02046,79,True,True,true_positive
BenchmarkTest02047,79,True,True,true_positive
BenchmarkTest02048,79,False,True,false_positive
BenchmarkTest02049,79,False,True,false_positive
BenchmarkTest02050,79,True,True,true_positive
BenchmarkTest02051,79,True,True,true_positive
BenchmarkTest02052,79,False,True,false_positive
BenchmarkTest02053,79,False,True,false_positive
BenchmarkTest02054,79,True,True,true_positive
BenchmarkTest02055,79,True,True,true_positive
BenchmarkTest02056,79,True,True,true_positive
BenchmarkTest02057,79,True,True,true_positive
BenchmarkTest02058,78,False,True,false_positive
BenchmarkTest02059,78,True,True,true_positive
BenchmarkTest02060,330,True,True,true_positive
BenchmarkTest02061,330,True,True,true_positive
BenchmarkTest02062,330,True,True,true_positive
BenchmarkTest02063,330,True,True,true_positive
BenchmarkTest02064,614,False,False,true_negative
BenchmarkTest02065,614,False,False,true_negative
BenchmarkTest02066,614,False,False,true_negative
BenchmarkTest02067,78,False,True,false_positive
BenchmarkTest02068,78,False,True,false_positive
BenchmarkTest02069,78,False,True,false_positive
BenchmarkTest02070,78,True,True,true_positive
BenchmarkTest02071,330,False,False,true_negative
BenchmarkTest02072,330,False,False,true_negative
BenchmarkTest02073,330,False,False,true_negative
BenchmarkTest02074,330,False,False,true_negative
BenchmarkTest02075,330,False,False,true_negative
BenchmarkTest02076,330,False,False,true_negative
BenchmarkTest02077,330,False,False,true_negative
BenchmarkTest02078,330,False,False,true_negative
BenchmarkTest02079,330,False,False,true_negative
BenchmarkTest02080,330,False,False,true_negative
BenchmarkTest02081,330,False,False,true_negative
BenchmarkTest02082,330,False,False,true_negative
BenchmarkTest02083,330,False,False,true_negative
BenchmarkTest02084,501,True,True,true_positive
BenchmarkTest02085,501,False,True,false_positive
BenchmarkTest02086,501,False,True,false_positive
BenchmarkTest02087,89,True,True,true_positive
BenchmarkTest02088,89,True,True,true_positive
BenchmarkTest02089,89,False,True,false_positive
BenchmarkTest02090,89,True,True,true_positive
BenchmarkTest02091,89,True,True,true_positive
BenchmarkTest02092,89,True,True,true_positive
BenchmarkTest02093,89,False,True,false_positive
BenchmarkTest02094,89,True,True,true_positive
BenchmarkTest02095,89,False,True,false_positive
BenchmarkTest02096,89,True,True,true_positive
BenchmarkTest02097,89,False,True,false_positive
BenchmarkTest02098,89,False,True,false_positive
BenchmarkTest02099,89,True,True,true_positive
BenchmarkTest02100,643,True,True,true_positive
BenchmarkTest02101,327,True,True,true_positive
BenchmarkTest02102,327,False,False,true_negative
BenchmarkTest02103,327,False,False,true_negative
BenchmarkTest02104,90,False,True,false_positive
BenchmarkTest02105,22,True,True,true_positive
BenchmarkTest02106,22,True,True,true_positive
BenchmarkTest02107,22,False,True,false_positive
BenchmarkTest02108,22,False,True,false_positive
BenchmarkTest02109,22,True,True,true_positive
BenchmarkTest02110,22,False,True,false_positive
BenchmarkTest02111,22,False,True,false_positive
BenchmarkTest02112,22,True,True,true_positive
BenchmarkTest02113,22,True,False,false_negative
BenchmarkTest02114,90,False,True,false_positive
BenchmarkTest02115,90,False,True,false_positive
BenchmarkTest02116,90,False,True,false_positive
BenchmarkTest02117,330,True,True,true_positive
BenchmarkTest02118,328,True,True,true_positive
BenchmarkTest02119,328,False,False,true_negative
BenchmarkTest02120,328,False,False,true_negative
BenchmarkTest02121,328,True,False,false_negative
BenchmarkTest02122,79,False,True,false_positive
BenchmarkTest02123,79,True,True,true_positive
BenchmarkTest02124,79,True,True,true_positive
BenchmarkTest02125,79,False,True,false_positive
BenchmarkTest02126,79,True,True,true_positive
BenchmarkTest02127,79,True,True,true_positive
BenchmarkTest02128,79,True,True,true_positive
BenchmarkTest02129,79,True,True,true_positive
BenchmarkTest02130,79,True,True,true_positive
BenchmarkTest02131,79,True,True,true_positive
BenchmarkTest02132,79,True,True,true_positive
BenchmarkTest02133,79,True,True,true_positive
BenchmarkTest02134,79,True,True,true_positive
BenchmarkTest02135,79,False,True,false_positive
BenchmarkTest02136,79,True,True,true_positive
BenchmarkTest02137,78,True,True,true_positive
BenchmarkTest02138,330,True,True,true_positive
BenchmarkTest02139,330,True,True,true_positive
BenchmarkTest02140,330,True,True,true_positive
BenchmarkTest02141,330,True,True,true_positive
BenchmarkTest02142,614,True,True,true_positive
BenchmarkTest02143,614,False,False,true_negative
BenchmarkTest02144,614,False,False,true_negative
BenchmarkTest02145,79,True,True,true_positive
BenchmarkTest02146,78,True,True,true_positive
BenchmarkTest02147,78,True,True,true_positive
BenchmarkTest02148,78,False,True,false_positive
BenchmarkTest02149,78,False,True,false_positive
BenchmarkTest02150,78,True,True,true_positive
BenchmarkTest02151,78,True,True,true_positive
BenchmarkTest02152,78,True,True,true_positive
BenchmarkTest02153,78,False,True,false_positive
BenchmarkTest02154,78,True,True,true_positive
BenchmarkTest02155,78,True,True,true_positive
BenchmarkTest02156,78,False,True,false_positive
BenchmarkTest02157,330,False,False,true_negative
BenchmarkTest02158,330,False,False,true_negative
BenchmarkTest02159,330,False,False,true_negative
BenchmarkTest02160,330,False,False,true_negative
BenchmarkTest02161,330,False,False,true_negative
BenchmarkTest02162,330,False,False,true_negative
BenchmarkTest02163,330,False,False,true_negative
BenchmarkTest02164,330,False,False,true_negative
BenchmarkTest02165,501,True,True,true_positive
BenchmarkTest02166,501,False,True,false_positive
BenchmarkTest02167,501,True,True,true_positive
BenchmarkTest02168,501,False,True,false_positive
BenchmarkTest02169,89,True,True,true_positive
BenchmarkTest02170,89,True,True,true_positive
BenchmarkTest02171,89,True,True,true_positive
BenchmarkTest02172,89,False,True,false_positive
BenchmarkTest02173,89,False,True,false_positive
BenchmarkTest02174,89,False,True,false_positive
BenchmarkTest02175,89,False,True,false_positive
BenchmarkTest02176,89,False,True,false_positive
BenchmarkTest02177,89,True,True,true_positive
BenchmarkTest02178,89,True,True,true_positive
BenchmarkTest02179,89,True,True,true_positive
BenchmarkTest02180,89,False,True,false_positive
BenchmarkTest02181,89,True,True,true_positive
BenchmarkTest02182,89,True,True,true_positive
BenchmarkTest02183,89,False,True,false_positive
BenchmarkTest02184,89,False,True,false_positive
BenchmarkTest02185,89,False,True,false_positive
BenchmarkTest02186,89,True,True,true_positive
BenchmarkTest02187,89,True,True,true_positive
BenchmarkTest02188,89,False,True,false_positive
BenchmarkTest02189,643,True,True,true_positive
BenchmarkTest02190,327,False,False,true_negative
BenchmarkTest02191,327,False,False,true_negative
BenchmarkTest02192,327,True,True,true_positive
BenchmarkTest02193,327,True,True,true_positive
BenchmarkTest02194,327,True,True,true_positive
BenchmarkTest02195,327,True,True,true_positive
BenchmarkTest02196,90,True,True,true_positive
BenchmarkTest02197,22,True,True,true_positive
BenchmarkTest02198,22,True,True,true_positive
BenchmarkTest02199,22,True,True,true_positive
BenchmarkTest02200,22,False,True,false_positive
BenchmarkTest02201,22,False,True,false_positive
BenchmarkTest02202,22,False,True,false_positive
BenchmarkTest02203,22,False,True,false_positive
BenchmarkTest02204,22,False,True,false_positive
BenchmarkTest02205,22,True,True,true_positive
BenchmarkTest02206,22,False,False,true_negative
BenchmarkTest02207,22,False,False,true_negative
BenchmarkTest02208,90,True,True,true_positive
BenchmarkTest02209,330,True,True,true_positive
BenchmarkTest02210,328,False,False,true_negative
BenchmarkTest02211,328,True,True,true_positive
BenchmarkTest02212,328,True,True,true_positive
BenchmarkTest02213,328,True,True,true_positive
BenchmarkTest02214,328,False,False,true_negative
BenchmarkTest02215,328,False,False,true_negative
BenchmarkTest02216,328,False,False,true_negative
BenchmarkTest02217,328,True,True,true_positive
BenchmarkTest02218,328,False,False,true_negative
BenchmarkTest02219,328,True,False,false_negative
BenchmarkTest02220,328,False,False,true_negative
BenchmarkTest02221,79,True,True,true_positive
BenchmarkTest02222,79,False,True,false_positive
BenchmarkTest02223,79,True,True,true_positive
BenchmarkTest02224,79,True,True,true_positive
BenchmarkTest02225,79,True,True,true_positive
BenchmarkTest02226,79,False,True,false_positive
BenchmarkTest02227,79,True,True,true_positive
BenchmarkTest02228,79,True,True,true_positive
BenchmarkTest02229,79,False,True,false_positive
BenchmarkTest02230,79,True,True,true_positive
BenchmarkTest02231,79,False,True,false_positive
BenchmarkTest02232,79,True,True,true_positive
BenchmarkTest02233,79,False,True,false_positive
BenchmarkTest02234,79,True,True,true_positive
BenchmarkTest02235,79,False,True,false_positive
BenchmarkTest02236,79,False,True,false_positive
BenchmarkTest02237,79,False,True,false_positive
BenchmarkTest02238,79,False,True,false_positive
BenchmarkTest02239,79,False,True,false_positive
BenchmarkTest02240,79,False,True,false_positive
BenchmarkTest02241,79,True,True,true_positive
BenchmarkTest02242,78,False,True,false_positive
BenchmarkTest02243,78,True,True,true_positive
BenchmarkTest02244,78,True,True,true_positive
BenchmarkTest02245,330,True,True,true_positive
BenchmarkTest02246,330,True,True,true_positive
BenchmarkTest02247,614,False,False,true_negative
BenchmarkTest02248,614,False,False,true_negative
BenchmarkTest02249,78,True,True,true_positive
BenchmarkTest02250,78,True,True,true_positive
BenchmarkTest02251,78,True,True,true_positive
BenchmarkTest02252,78,False,True,false_positive
BenchmarkTest02253,78,False,True,false_positive
BenchmarkTest02254,330,False,False,true_negative
BenchmarkTest02255,330,False,False,true_negative
BenchmarkTest02256,330,False,False,true_negative
BenchmarkTest02257,330,False,False,true_negative
BenchmarkTest02258,330,False,False,true_negative
BenchmarkTest02259,330,False,False,true_negative
BenchmarkTest02260,330,False,False,true_negative
BenchmarkTest02261,501,True,True,true_positive
BenchmarkTest02262,501,True,True,true_positive
BenchmarkTest02263,501,True,True,true_positive
BenchmarkTest02264,89,True,True,true_positive
BenchmarkTest02265,89,False,True,false_positive
BenchmarkTest02266,89,False,True,false_positive
BenchmarkTest02267,89,False,True,false_positive
BenchmarkTest02268,89,False,True,false_positive
BenchmarkTest02269,89,True,True,true_positive
BenchmarkTest02270,89,True,True,true_positive
BenchmarkTest02271,89,False,True,false_positive
BenchmarkTest02272,89,True,True,true_positive
BenchmarkTest02273,89,True,True,true_positive
BenchmarkTest02274,89,False,True,false_positive
BenchmarkTest02275,89,True,True,true_positive
BenchmarkTest02276,89,False,True,false_positive
BenchmarkTest02277,89,True,True,true_positive
BenchmarkTest02278,89,False,True,false_positive
BenchmarkTest02279,89,False,True,false_positive
BenchmarkTest02280,89,False,True,false_positive
BenchmarkTest02281,89,True,True,true_positive
BenchmarkTest02282,89,False,True,false_positive
BenchmarkTest02283,89,False,True,false_positive
BenchmarkTest02284,89,True,True,true_positive
BenchmarkTest02285,89,False,True,false_positive
BenchmarkTest02286,89,True,True,true_positive
BenchmarkTest02287,89,True,True,true_positive
BenchmarkTest02288,89,True,True,true_positive
BenchmarkTest02289,327,False,False,true_negative
BenchmarkTest02290,327,True,True,true_positive
BenchmarkTest02291,327,True,True,true_positive
BenchmarkTest02292,327,True,True,true_positive
BenchmarkTest02293,327,True,True,true_positive
BenchmarkTest02294,327,True,True,true_positive
BenchmarkTest02295,327,True,True,true_positive
BenchmarkTest02296,327,False,False,true_negative
BenchmarkTest02297,327,False,False,true_negative
BenchmarkTest02298,327,False,False,true_negative
BenchmarkTest02299,90,True,True,true_positive
BenchmarkTest02300,22,False,True,false_positive
BenchmarkTest02301,22,False,True,false_positive
BenchmarkTest02302,22,True,True,true_positive
BenchmarkTest02303,22,True,True,true_positive
BenchmarkTest02304,22,True,True,true_positive
BenchmarkTest02305,90,True,True,true_positive
BenchmarkTest02306,90,True,True,true_positive
BenchmarkTest02307,328,True,True,true_positive
BenchmarkTest02308,328,True,True,true_positive
BenchmarkTest02309,328,False,False,true_negative
BenchmarkTest02310,328,False,False,true_negative
BenchmarkTest02311,328,True,True,true_positive
BenchmarkTest02312,328,False,False,true_negative
BenchmarkTest02313,79,False,True,false_positive
BenchmarkTest02314,79,True,True,true_positive
BenchmarkTest02315,79,True,True,true_positive
BenchmarkTest02316,79,True,True,true_positive
BenchmarkTest02317,79,True,True,true_positive
BenchmarkTest02318,79,False,True,false_positive
BenchmarkTest02319,79,False,True,false_positive
BenchmarkTest02320,79,False,True,false_positive
BenchmarkTest02321,79,True,True,true_positive
BenchmarkTest02322,79,True,True,true_positive
BenchmarkTest02323,79,True,True,true_positive
BenchmarkTest02324,79,True,True,true_positive
BenchmarkTest02325,79,False,True,false_positive
BenchmarkTest02326,79,True,True,true_positive
BenchmarkTest02327,79,True,True,true_positive
BenchmarkTest02328,79,True,True,true_positive
BenchmarkTest02329,79,False,True,false_positive
BenchmarkTest02330,79,False,True,false_positive
BenchmarkTest02331,79,False,True,false_positive
BenchmarkTest02332,79,True,True,true_positive
BenchmarkTest02333,78,True,True,true_positive
BenchmarkTest02334,78,True,True,true_positive
BenchmarkTest02335,78,False,True,false_positive
BenchmarkTest02336,78,False,True,false_positive
BenchmarkTest02337,330,True,True,true_positive
BenchmarkTest02338,330,True,True,true_positive
BenchmarkTest02339,614,True,True,true_positive
BenchmarkTest02340,78,False,True,false_positive
BenchmarkTest02341,78,False,True,false_positive
BenchmarkTest02342,78,True,True,true_positive
BenchmarkTest02343,78,True,True,true_positive
BenchmarkTest02344,78,True,True,true_positive
BenchmarkTest02345,330,False,False,true_negative
BenchmarkTest02346,330,False,False,true_negative
BenchmarkTest02347,330,False,False,true_negative
BenchmarkTest02348,330,False,False,true_negative
BenchmarkTest02349,330,False,False,true_negative
BenchmarkTest02350,330,False,False,true_negative
BenchmarkTest02351,330,False,False,true_negative
BenchmarkTest02352,501,True,True,true_positive
BenchmarkTest02353,89,False,True,false_positive
BenchmarkTest02354,89,True,True,true_positive
BenchmarkTest02355,89,True,True,true_positive
BenchmarkTest02356,89,True,True,true_positive
BenchmarkTest02357,89,True,True,true_positive
BenchmarkTest02358,89,True,True,true_positive
BenchmarkTest02359,89,True,True,true_positive
BenchmarkTest02360,89,True,True,true_positive
BenchmarkTest02361,89,False,True,false_positive
BenchmarkTest02362,89,True,True,true_positive
BenchmarkTest02363,89,False,True,false_positive
BenchmarkTest02364,89,True,True,true_positive
BenchmarkTest02365,89,False,True,false_positive
BenchmarkTest02366,89,False,True,false_positive
BenchmarkTest02367,89,False,True,false_positive
BenchmarkTest02368,89,False,True,false_positive
BenchmarkTest02369,89,True,True,true_positive
BenchmarkTest02370,643,False,True,false_positive
BenchmarkTest02371,327,False,False,true_negative
BenchmarkTest02372,327,False,False,true_negative
BenchmarkTest02373,327,True,True,true_positive
BenchmarkTest02374,327,True,True,true_positive
BenchmarkTest02375,327,True,True,true_positive
BenchmarkTest02376,90,False,True,false_positive
BenchmarkTest02377,22,True,True,true_positive
BenchmarkTest02378,22,True,True,true_positive
BenchmarkTest02379,22,False,True,false_positive
BenchmarkTest02380,22,False,True,false_positive
BenchmarkTest02381,22,False,True,false_positive
BenchmarkTest02382,22,False,True,false_positive
BenchmarkTest02383,22,True,True,true_positive
BenchmarkTest02384,90,False,True,false_positive
BenchmarkTest02385,328,True,True,true_positive
BenchmarkTest02386,328,True,True,true_positive
BenchmarkTest02387,328,True,True,true_positive
BenchmarkTest02388,328,True,True,true_positive
BenchmarkTest02389,328,False,False,true_negative
BenchmarkTest02390,328,False,False,true_negative
BenchmarkTest02391,328,True,False,false_negative
BenchmarkTest02392,328,True,False,false_negative
BenchmarkTest02393,328,True,False,false_negative
BenchmarkTest02394,79,False,False,true_negative
BenchmarkTest02395,79,True,False,false_negative
BenchmarkTest02396,79,True,False,false_negative
BenchmarkTest02397,79,True,False,false_negative
BenchmarkTest02398,79,False,False,true_negative
BenchmarkTest02399,79,True,False,false_negative
BenchmarkTest02400,79,True,False,false_negative
BenchmarkTest02401,79,False,False,true_negative
BenchmarkTest02402,79,True,False,false_negative
BenchmarkTest02403,79,True,False,false_negative
BenchmarkTest02404,79,False,False,true_negative
BenchmarkTest02405,79,True,False,false_negative
BenchmarkTest02406,79,False,False,true_negative
BenchmarkTest02407,79,True,False,false_negative
BenchmarkTest02408,79,False,False,true_negative
BenchmarkTest02409,79,True,False,false_negative
BenchmarkTest02410,79,True,False,false_negative
BenchmarkTest02411,78,True,True,true_positive
BenchmarkTest02412,78,True,True,true_positive
BenchmarkTest02413,78,False,True,false_positive
BenchmarkTest02414,78,True,True,true_positive
BenchmarkTest02415,330,True,True,true_positive
BenchmarkTest02416,330,True,True,true_positive
BenchmarkTest02417,330,True,True,true_positive
BenchmarkTest02418,330,True,True,true_positive
BenchmarkTest02419,330,True,True,true_positive
BenchmarkTest02420,330,True,True,true_positive
BenchmarkTest02421,330,True,True,true_positive
BenchmarkTest02422,330,True,True,true_positive
BenchmarkTest02423,330,True,True,true_positive
BenchmarkTest02424,330,True,True,true_positive
BenchmarkTest02425,330,True,True,true_positive
BenchmarkTest02426,330,True,True,true_positive
BenchmarkTest02427,614,True,True,true_positive
BenchmarkTest02428,78,False,True,false_positive
BenchmarkTest02429,78,True,True,true_positive
BenchmarkTest02430,78,True,True,true_positive
BenchmarkTest02431,78,True,True,true_positive
BenchmarkTest02432,78,True,True,true_positive
BenchmarkTest02433,78,True,True,true_positive
BenchmarkTest02434,330,False,False,true_negative
BenchmarkTest02435,330,False,False,true_negative
BenchmarkTest02436,330,False,False,true_negative
BenchmarkTest02437,330,False,False,true_negative
BenchmarkTest02438,330,False,False,true_negative
BenchmarkTest02439,330,False,False,true_negative
BenchmarkTest02440,330,False,False,true_negative
BenchmarkTest02441,330,False,False,true_negative
BenchmarkTest02442,330,False,False,true_negative
BenchmarkTest02443,330,False,False,true_negative
BenchmarkTest02444,330,False,False,true_negative
BenchmarkTest02445,330,False,False,true_negative
BenchmarkTest02446,501,True,False,false_negative
BenchmarkTest02447,501,False,False,true_negative
BenchmarkTest02448,501,True,False,false_negative
BenchmarkTest02449,89,True,False,false_negative
BenchmarkTest02450,89,False,False,true_negative
BenchmarkTest02451,89,True,False,false_negative
BenchmarkTest02452,89,False,False,true_negative
BenchmarkTest02453,89,True,False,false_negative
BenchmarkTest02454,89,True,True,true_positive
BenchmarkTest02455,89,True,True,true_positive
BenchmarkTest02456,89,False,True,false_positive
BenchmarkTest02457,643,False,False,true_negative
BenchmarkTest02458,327,True,True,true_positive
BenchmarkTest02459,327,False,False,true_negative
BenchmarkTest02460,327,False,False,true_negative
BenchmarkTest02461,327,False,False,true_negative
BenchmarkTest02462,22,False,True,false_positive
BenchmarkTest02463,22,True,True,true_positive
BenchmarkTest02464,22,False,True,false_positive
BenchmarkTest02465,22,True,True,true_positive
BenchmarkTest02466,22,True,True,true_positive
BenchmarkTest02467,22,False,True,false_positive
BenchmarkTest02468,22,False,True,false_positive
BenchmarkTest02469,22,True,True,true_positive
BenchmarkTest02470,22,False,True,false_positive
BenchmarkTest02471,22,False,False,true_negative
BenchmarkTest02472,90,True,True,true_positive
BenchmarkTest02473,330,True,True,true_positive
BenchmarkTest02474,328,True,True,true_positive
BenchmarkTest02475,328,True,True,true_positive
BenchmarkTest02476,328,True,True,true_positive
BenchmarkTest02477,328,False,False,true_negative
BenchmarkTest02478,328,True,False,false_negative
BenchmarkTest02479,328,False,False,true_negative
BenchmarkTest02480,79,True,True,true_positive
BenchmarkTest02481,79,False,True,false_positive
BenchmarkTest02482,79,False,True,false_positive
BenchmarkTest02483,79,True,True,true_positive
BenchmarkTest02484,79,False,True,false_positive
BenchmarkTest02485,79,False,True,false_positive
BenchmarkTest02486,79,True,True,true_positive
BenchmarkTest02487,79,True,True,true_positive
BenchmarkTest02488,79,False,True,false_positive
BenchmarkTest02489,79,True,True,true_positive
BenchmarkTest02490,79,False,True,false_positive
BenchmarkTest02491,79,False,True,false_positive
BenchmarkTest02492,79,False,True,false_positive
BenchmarkTest02493,79,True,True,true_positive
BenchmarkTest02494,79,True,True,true_positive
BenchmarkTest02495,79,False,True,false_positive
BenchmarkTest02496,78,True,True,true_positive
BenchmarkTest02497,330,True,True,true_positive
BenchmarkTest02498,330,True,True,true_positive
BenchmarkTest02499,330,True,True,true_positive
BenchmarkTest02500,330,True,True,true_positive
BenchmarkTest02501,330,True,True,true_positive
BenchmarkTest02502,330,True,True,true_positive
BenchmarkTest02503,330,True,True,true_positive
BenchmarkTest02504,330,True,True,true_positive
BenchmarkTest02505,330,True,True,true_positive
BenchmarkTest02506,330,True,True,true_positive
BenchmarkTest02507,614,True,True,true_positive
BenchmarkTest02508,614,False,False,true_negative
BenchmarkTest02509,79,False,True,false_positive
BenchmarkTest02510,78,False,True,false_positive
BenchmarkTest02511,78,True,True,true_positive
BenchmarkTest02512,78,True,True,true_positive
BenchmarkTest02513,78,False,True,false_positive
BenchmarkTest02514,78,True,True,true_positive
BenchmarkTest02515,78,True,True,true_positive
BenchmarkTest02516,78,True,True,true_positive
BenchmarkTest02517,78,True,True,true_positive
BenchmarkTest02518,78,False,True,false_positive
BenchmarkTest02519,330,False,False,true_negative
BenchmarkTest02520,330,False,False,true_negative
BenchmarkTest02521,330,False,False,true_negative
BenchmarkTest02522,330,False,False,true_negative
BenchmarkTest02523,501,False,True,false_positive
BenchmarkTest02524,501,True,True,true_positive
BenchmarkTest02525,501,True,True,true_positive
BenchmarkTest02526,501,True,True,true_positive
BenchmarkTest02527,501,True,True,true_positive
BenchmarkTest02528,89,True,True,true_positive
BenchmarkTest02529,89,False,True,false_positive
BenchmarkTest02530,89,True,True,true_positive
BenchmarkTest02531,89,True,True,true_positive
BenchmarkTest02532,89,True,True,true_positive
BenchmarkTest02533,89,True,True,true_positive
BenchmarkTest02534,89,True,True,true_positive
BenchmarkTest02535,89,True,True,true_positive
